obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""510.2368""","=""0.0003""","=""510.2366""","=""100""","=""""",,"=""18.1094809""","=""20.5394161""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""11/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,7/2]*""","=""11/2""",12,12,,"=""""","=""L11760""",
"=""512.9871""","=""0.0003""","=""512.98827""","=""120000c""","=""2.5e+07""",,"=""13.1529893""","=""15.5698905""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""514.7723""","=""0.0003""","=""514.7727""","=""15000""","=""""",,"=""18.1643892""","=""20.5729123""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""7/2""",8,8,,"=""""","=""L11760""",
"=""516.3795""","=""0.0008""","=""516.3805""","=""25000c""","=""1.7e+05""",,"=""10.6847695""","=""13.0857934""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d10.6d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""519.7637""","=""0.0008""","=""519.76354""","=""18000c""","=""4.2e+06""",,"=""13.1529893""","=""15.5383855""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""520.6217""","=""0.0003""","=""520.6217""","=""150000""","=""""",,"=""18.1094809""","=""20.4909452""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""11/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,7/2]*""","=""13/2""",12,14,,"=""""","=""L11760""",
"=""520.7318""","=""0.0003""","=""520.7314""","=""80h""","=""""",,"=""18.1919495""","=""20.5729123""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""7/2""",10,8,,"=""""","=""L11760""",
"=""521.7834""","=""0.0003""","=""521.7832""","=""40000""","=""""",,"=""18.1643892""","=""20.5405524""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""7/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""9/2""",8,10,,"=""""","=""L11760""",
"=""522.4376""","=""0.0003""","=""522.4376""","=""500h""","=""1.3e+07""",,"=""15.2691221""","=""17.6423088""","=""5d10.5f""","=""2F*""","=""7/2""","=""5d10.7g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""524.3632""","=""0.0003""","=""524.3632""","=""35w""","=""9.0e+04""",,"=""13.0857934""","=""15.4502653""","=""5d10.6d""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""3/2""",6,4,,"=""T7226""","=""L11760""",
"=""527.9060""","=""0.0003""","=""527.9062""","=""18000""","=""""",,"=""18.1919495""","=""20.5405524""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""9/2""",10,10,,"=""""","=""L11760""",
"=""528.1615""","=""0.0003""","=""528.1617""","=""600h""","=""""",,"=""18.1919495""","=""20.5394161""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,7/2]*""","=""11/2""",10,12,,"=""""","=""L11760""",
"=""529.4721""","=""0.0003""","=""""","=""200""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""529.5650""","=""0.0003""","=""529.5650""","=""400h""","=""9.2e+06""",,"=""15.3010574""","=""17.6423034""","=""5d10.5f""","=""2F*""","=""5/2""","=""5d10.7g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""531.7546""","=""0.0006""","=""531.7548""","=""75c""","=""1.5e+04""",,"=""10.6847695""","=""13.0163742""","=""5d9.6s.6p""","=""(2D<5/2>,3P<1>)*""","=""3/2""","=""5d10.6d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""537.3867""","=""0.0003""","=""537.3868""","=""40""","=""""",,"=""18.1919495""","=""20.4991180""","=""5d9.6s.6d""","=""[(2D<5/2>,1/2)<3>,5/2]""","=""9/2""","=""5d9.6s.5f""","=""[(2D<5/2>,1/2)<3>,5/2]*""","=""11/2""",10,12,,"=""""","=""L11760""",
"=""542.6761""","=""0.0003""","=""542.6757""","=""8000000""","=""1.4e+08""",,"=""13.0163742""","=""15.3010574""","=""5d10.6d""","=""2D""","=""3/2""","=""5d10.5f""","=""2F*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""546.6805""","=""0.0003""","=""""","=""250""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""559.6821""","=""0.0005""","=""559.6814""","=""200000""","=""8.8e+06""",,"=""13.0857934""","=""15.3010574""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.5f""","=""2F*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""567.8680""","=""0.0003""","=""567.8678""","=""20000000E""","=""1.8e+08""",,"=""13.0857934""","=""15.2691221""","=""5d10.6d""","=""2D""","=""5/2""","=""5d10.5f""","=""2F*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""570.0171""","=""0.0003""","=""570.0174""","=""1500c""","=""4.6e+06""",,"=""12.8786481""","=""15.0537431""","=""5d9.6s.6p""","=""(2D<3/2>,3P<1>)*""","=""1/2""","=""5d10.8s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""585.3380""","=""0.0004""","=""585.3388""","=""1300c""","=""8.0e+06""",,"=""15.1211623""","=""17.2393235""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""","=""5d10.6g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""587.2526""","=""0.0003""","=""""","=""80p""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""587.2906""","=""0.0003""","=""587.29052""","=""1200000""","=""1.0e+08""",,"=""13.4272634""","=""15.5383855""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.7d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""587.3199""","=""0.0003""","=""""","=""50u""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""587.3548""","=""0.0003""","=""""","=""600h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""589.0571""","=""0.0003""","=""589.0579""","=""2000000c""","=""3.8e+07""",,"=""13.0163742""","=""15.1211623""","=""5d10.6d""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""592.0136""","=""0.0003""","=""592.0136""","=""10w""","=""3.3e+06""",,"=""15.8446203""","=""17.9388997""","=""5d10.8p""","=""2P*""","=""3/2""","=""5d10.11d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""594.9328""","=""0.0003""","=""594.9329""","=""150""","=""4.5e+06""",,"=""15.5383855""","=""17.6223884""","=""5d10.7d""","=""2D""","=""3/2""","=""5d10.8f""","=""2F*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""596.3160""","=""0.0006""","=""596.3171""","=""1500c""","=""1.8e+06""",,"=""13.0163742""","=""15.095540""","=""5d10.6d""","=""2D""","=""3/2""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""598.0572""","=""0.0003""","=""""","=""180h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""603.4324""","=""0.0003""","=""""","=""60h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""604.2718""","=""0.0003""","=""604.2720""","=""180h""","=""4.5e+06""",,"=""15.5698905""","=""17.6216852""","=""5d10.7d""","=""2D""","=""5/2""","=""5d10.8f""","=""2F*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""609.1480""","=""0.0004""","=""609.1485""","=""8000c""","=""2.7e+06""",,"=""13.0857934""","=""15.1211623""","=""5d10.6d""","=""2D""","=""5/2""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""",6,6,,"=""T7226""","=""L11760""",
"=""610.1785""","=""0.0003""","=""""","=""100""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""610.2021""","=""0.0004""","=""610.2030""","=""5000c""","=""1.8e+07""",,"=""13.5380390""","=""15.5698905""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""614.3473""","=""0.0003""","=""""","=""150""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""614.8136""","=""0.0003""","=""""","=""1500000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""614.8546""","=""0.0003""","=""""","=""350w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""615.1177""","=""0.0001""","=""615.11745""","=""25000000c""","=""6.2e+07""",,"=""11.8670739""","=""13.8826922""","=""5d10.7s""","=""2S""","=""1/2""","=""5d10.7p""","=""2P*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""615.3705""","=""0.0003""","=""""","=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""615.8842""","=""0.0003""","=""""","=""120""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""616.0007""","=""0.0003""","=""""","=""1000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""619.6003""","=""0.0003""","=""""","=""70h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""619.8123""","=""0.0003""","=""619.8136""","=""250c""","=""3.0e+06""",,"=""13.5380390""","=""15.5383855""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""","=""5d10.7d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""624.3949""","=""0.0003""","=""""","=""65000""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""629.2968""","=""0.0003""","=""629.2970""","=""65000""","=""2.6e+07""",,"=""15.2691221""","=""17.2393239""","=""5d10.5f""","=""2F*""","=""7/2""","=""5d10.6g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""636.1957""","=""0.0003""","=""636.1957""","=""150h""","=""4.8e+06""",,"=""15.7387828""","=""17.6876201""","=""5d10.8p""","=""2P*""","=""1/2""","=""5d10.10d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""639.6658""","=""0.0003""","=""639.6655""","=""55000""","=""1.8e+07""",,"=""15.3010574""","=""17.2393235""","=""5d10.5f""","=""2F*""","=""5/2""","=""5d10.6g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""644.2327""","=""0.0003""","=""644.2328""","=""30h""","=""1.8e+05""",,"=""15.4502653""","=""17.3747902""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""3/2""","=""5d9.6s.7s""","=""[(2D<5/2>,1/2)<2>,1/2]""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""652.2894""","=""0.0003""","=""652.2896""","=""150000c""","=""1.6e+07""",,"=""13.1529893""","=""15.0537431""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""","=""5d10.8s""","=""2S""","=""1/2""",4,2,,"=""T7226""","=""L11760""",
"=""664.8519""","=""0.0001""","=""664.85193""","=""1300""","=""""",,"=""4.40325219""","=""6.2680915""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9.6s2""","=""2D""","=""3/2""",6,4,UT,"=""""","=""L11760""",
"=""670.3880""","=""0.0003""","=""670.3882""","=""170h""","=""5.3e+06""",,"=""15.8446203""","=""17.6940591""","=""5d10.8p""","=""2P*""","=""3/2""","=""5d10.10d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""694.7390""","=""0.0003""","=""694.7389""","=""120h""","=""2.2e+06""",,"=""15.0537431""","=""16.8383587""","=""5d10.8s""","=""2S""","=""1/2""","=""5d10.9p""","=""2P*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""734.8532""","=""0.0003""","=""734.8526""","=""600000E""","=""5.3e+07""",,"=""13.8826922""","=""15.5698905""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.7d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""739.7659""","=""0.0003""","=""""","=""1200h""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""741.3894""","=""0.0003""","=""741.3893""","=""600w""","=""1.1e+07""",,"=""15.5383855""","=""17.2107079""","=""5d10.7d""","=""2D""","=""3/2""","=""5d10.7f""","=""2F*""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""741.9907""","=""0.0004""","=""741.9916""","=""18000c""","=""1.2e+07""",,"=""11.8670739""","=""13.5380390""","=""5d10.7s""","=""2S""","=""1/2""","=""5d9.6s.6p""","=""(2D<3/2>,3P<2>)*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""748.8360""","=""0.0003""","=""748.8355""","=""6500w""","=""8.5e+06""",,"=""13.8826922""","=""15.5383855""","=""5d10.7p""","=""2P*""","=""3/2""","=""5d10.7d""","=""2D""","=""3/2""",4,4,,"=""T7226""","=""L11760""",
"=""756.6617""","=""0.0003""","=""756.6617""","=""12000h""","=""1.1e+07""",,"=""15.5698905""","=""17.2084589""","=""5d10.7d""","=""2D""","=""5/2""","=""5d10.7f""","=""2F*""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""762.2861""","=""0.0003""","=""762.2856""","=""60000h""","=""4.0e+07""",,"=""13.4272634""","=""15.0537431""","=""5d10.7p""","=""2P*""","=""1/2""","=""5d10.8s""","=""2S""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""777.4090""","=""0.0004""","=""""","=""2000w""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L11760""",
"=""788.3202""","=""0.0002""","=""788.3203""","=""110h""","=""9.5e+06""",,"=""15.7387828""","=""17.3115470""","=""5d10.8p""","=""2P*""","=""1/2""","=""5d10.9d""","=""2D""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""794.6740""","=""0.0002""","=""794.6740""","=""25000000""","=""4.3e+07""",,"=""11.8670739""","=""13.4272634""","=""5d10.7s""","=""2S""","=""1/2""","=""5d10.7p""","=""2P*""","=""1/2""",2,2,,"=""T7226""","=""L11760""",
"=""840.8429""","=""0.0003""","=""840.8430""","=""100c""","=""9.8e+06""",,"=""15.8446203""","=""17.3191429""","=""5d10.8p""","=""2P*""","=""3/2""","=""5d10.9d""","=""2D""","=""5/2""",4,6,,"=""T7226""","=""L11760""",
"=""855.1013""","=""0.0003""","=""855.1018""","=""1000c""","=""2.0e+07""",,"=""15.1211623""","=""16.5710973""","=""5d9.6s.6p""","=""(2D<3/2>,1P<1>)*""","=""5/2""","=""5d10.5g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
"=""952.2810""","=""0.0004""","=""952.2808""","=""600000h""","=""7.2e+07""",,"=""15.2691221""","=""16.5710930""","=""5d10.5f""","=""2F*""","=""7/2""","=""5d10.5g""","=""2G""","=""9/2""",8,10,,"=""T7226""","=""L11760""",
"=""964.1704""","=""0.0004""","=""964.1707""","=""180000c""","=""7.2e+06""",,"=""11.8670739""","=""13.1529893""","=""5d10.7s""","=""2S""","=""1/2""","=""5d9.6s.6p""","=""(2D<5/2>,1P<1>)*""","=""3/2""",2,4,,"=""T7226""","=""L11760""",
"=""976.2233""","=""0.0004""","=""976.2229""","=""20000w""","=""5.1e+07""",,"=""15.3010574""","=""16.5710973""","=""5d10.5f""","=""2F*""","=""5/2""","=""5d10.5g""","=""2G""","=""7/2""",6,8,,"=""T7226""","=""L11760""",
